"","fiscal_year","encounter_count"
"44094",2024,2
"44095",2024,7
"44096",2024,52
"44097",2024,2
"44098",2024,4
"44099",2024,3
"44100",2024,8
"44101",2024,4
"44102",2024,1
"44103",2024,3
"44104",2024,1
"44105",2024,9
"44106",2024,13
"44107",2024,1
"44108",2024,63
"44109",2024,1
"44110",2024,1
"44111",2024,63
"44112",2024,2
"44113",2024,1
"44114",2024,10
"44115",2024,138
"44116",2024,1
"44117",2024,67
"44118",2024,1
"44119",2024,59
"44120",2024,208
"44121",2024,3
"44122",2024,15
"44123",2024,16
"44124",2024,44
"44125",2024,1
"44126",2024,3
"44127",2024,1
"44128",2024,1
"44129",2024,8
"44130",2024,5
"44131",2024,6
"44132",2024,1
"44133",2024,62
"44134",2024,1
"44135",2024,3
"44136",2024,3
"44137",2024,2
"44138",2024,1
"44139",2024,1
"44140",2024,2
"44141",2024,48
"44142",2024,2
"44143",2024,55
"44144",2024,1
"44145",2024,74
"44146",2024,3
"44147",2024,3
"44148",2024,2
"44149",2024,1
"44150",2024,19
"44151",2024,4
"44152",2024,3
"44153",2024,46
"44154",2024,6
"44155",2024,1
"44156",2024,4
"44157",2024,36
"44158",2024,944
"44159",2024,952
"44160",2024,1
"44161",2024,1
"44162",2024,1
"44163",2024,1
"44164",2024,3
"44165",2024,6
"44166",2024,11
"44167",2024,16
"44168",2024,7
"44169",2024,25
"44170",2024,8
"44171",2024,4
"44172",2024,1
"44173",2024,1
"44174",2024,84
"44175",2024,4
"44176",2024,18
"44177",2024,1
"44178",2024,2
"44179",2024,11
"44180",2024,2
"44181",2024,8
"44182",2024,5
"44183",2024,1
"44184",2024,1
"44185",2024,74
"44186",2024,1
"44187",2024,3
"44188",2024,2
"44189",2024,4
"44190",2024,6
"44191",2024,1
"44192",2024,177
"44193",2024,14
"44194",2024,4
"44195",2024,2
"44196",2024,5
"44197",2024,9
"44198",2024,2
"44199",2024,6
"44200",2024,4
"44201",2024,13
"44202",2024,2
"44203",2024,52
"44204",2024,5
"44205",2024,1
"44206",2024,3
"44207",2024,75
"44208",2024,1
"44209",2024,53
"44210",2024,1
"44211",2024,11
"44212",2024,2
"44213",2024,263
"44214",2024,19
"44215",2024,2
"44216",2024,1
"44217",2024,3
"44218",2024,2
"44219",2024,6
"44220",2024,2
"44221",2024,2
"44222",2024,6
"44223",2024,5
"44224",2024,2
"44225",2024,2
"44226",2024,1
"44227",2024,1
"44228",2024,34
"44229",2024,4
"44230",2024,18
"44231",2024,6
"44232",2024,6
"44233",2024,14
"44234",2024,29
"44235",2024,6
"44236",2024,3
"44237",2024,257
"44238",2024,5
"44239",2024,7
"44240",2024,2
"44241",2024,2
"44242",2024,510
"44243",2024,24
"44244",2024,5
"44245",2024,5
"44246",2024,11
"44247",2024,14
"44248",2024,2
"44249",2024,16
"44250",2024,6
"44251",2024,1
"44252",2024,450
"44253",2024,11
"44254",2024,6
"44255",2024,12
"44256",2024,116
"44257",2024,17
"44258",2024,7
"44259",2024,2
"44260",2024,653
"44261",2024,37
"44262",2024,92
"44263",2024,4
"44264",2024,39
"44265",2024,9
"44266",2024,6
"44267",2024,75
"44268",2024,2
"44269",2024,15
"44270",2024,45
"44271",2024,33
"44272",2024,12
"44273",2024,41
"44274",2024,90
"44275",2024,3
"44276",2024,15
"44277",2024,60
"44278",2024,4
"44279",2024,2
"44280",2024,3
"44281",2024,3
"44282",2024,1
"44283",2024,32
"44284",2024,17
"44285",2024,27
"44286",2024,2
"44287",2024,10
"44288",2024,52
"44289",2024,6
"44290",2024,7
"44291",2024,7
"44292",2024,153
"44293",2024,3
"44294",2024,187
"44295",2024,4
"44296",2024,22
"44297",2024,1
"44298",2024,9
"44299",2024,49
"44300",2024,1
"44301",2024,13
"44302",2024,1
"44303",2024,16
"44304",2024,56
"44305",2024,44
"44306",2024,28
"44307",2024,1
"44308",2024,17
"44309",2024,2
"44310",2024,6
"44311",2024,3
"44312",2024,1
"44313",2024,2
"44314",2024,3
"44315",2024,5
"44316",2024,2
"44317",2024,2
"44318",2024,21
"44319",2024,20
"44320",2024,33
"44321",2024,1
"44322",2024,27
"44323",2024,15
"44324",2024,183
"44325",2024,19
"44326",2024,90
"44327",2024,58
"44328",2024,14
"44329",2024,4
"44330",2024,405
"44331",2024,55
"44332",2024,37
"44333",2024,17
"44334",2024,27
"44335",2024,19
"44336",2024,5
"44337",2024,50
"44338",2024,609
"44339",2024,165
"44340",2024,157
"44341",2024,411
"44342",2024,648
"44343",2024,36
"44344",2024,1371
"44345",2024,6
"44346",2024,299
"44347",2024,135
"44348",2024,178
"44349",2024,86
"44350",2024,1
"44351",2024,5
"44352",2024,1
"44353",2024,2
"44354",2024,5
"44355",2024,1
"44356",2024,2
"44357",2024,1
"44358",2024,33
"44359",2024,5
"44360",2024,9
"44361",2024,2
"44362",2024,45
"44363",2024,5
"44364",2024,1
"44365",2024,6
"44366",2024,6
"44367",2024,1
"44368",2024,9
"44369",2024,3
"44370",2024,2
"44371",2024,12
"44372",2024,1
"44373",2024,2
"44374",2024,11
"44375",2024,65
"44376",2024,1
"44377",2024,50
"44378",2024,1
"44379",2024,53
"44380",2024,4
"44381",2024,1
"44382",2024,1
"44383",2024,3
"44384",2024,3
"44385",2024,6
"44386",2024,4
"44387",2024,1
"44388",2024,2
"44389",2024,5
"44390",2024,2
"44391",2024,1
"44392",2024,4
"44393",2024,14
"44394",2024,2
"44395",2024,38
"44396",2024,2
"44397",2024,38
"44398",2024,2
"44399",2024,29
"44400",2024,11
"44401",2024,23
"44402",2024,2
"44403",2024,1
"44404",2024,2
"44405",2024,3
"44406",2024,12
"44407",2024,58
"44408",2024,19
"44409",2024,1
"44410",2024,263
"44411",2024,3
"44412",2024,1
"44413",2024,25
"44414",2024,1
"44415",2024,1
"44416",2024,1
"44417",2024,24
"44418",2024,15
"44419",2024,16
"44420",2024,64
"44421",2024,3
"44422",2024,50
"44423",2024,2
"44424",2024,21
"44425",2024,233
"44426",2024,3
"44427",2024,14
"44428",2024,1
"44429",2024,23
"44430",2024,19
"44431",2024,275
"44432",2024,227
"44433",2024,225
"44434",2024,63
"44435",2024,661
"44436",2024,65
"44437",2024,98
"44438",2024,44
"44439",2024,3901
"44440",2024,5
"44441",2024,201
"44442",2024,37
"44443",2024,39
"44444",2024,472
"44445",2024,42
"44446",2024,84
"44447",2024,296
"44448",2024,647
"44449",2024,311
"44450",2024,58
"44451",2024,547
"44452",2024,181
"44453",2024,92
"44454",2024,588
"44455",2024,4551
"44456",2024,22
"44457",2024,1390
"44458",2024,39
"44459",2024,1
"44460",2024,10
"44461",2024,12
"44462",2024,1
"44463",2024,676
"44464",2024,1
"44465",2024,3
"44466",2024,6
"44467",2024,30
"44468",2024,11
"44469",2024,386
"44470",2024,8
"44471",2024,11
"44472",2024,10
"44473",2024,905
"44474",2024,29
"44475",2024,2
"44476",2024,6
"44477",2024,6
"44478",2024,2
"44479",2024,31
"44480",2024,475
"44481",2024,342
"44482",2024,1286
"44483",2024,995
"44484",2024,379
"44485",2024,218
"44486",2024,419
"44487",2024,397
"44488",2024,317
"44489",2024,116
"44490",2024,3556
"44491",2024,24
"44492",2024,836
"44493",2024,110
"44494",2024,11
"44495",2024,149
"44496",2024,133
"44497",2024,5
"44498",2024,2027
"44499",2024,111
"44500",2024,1057
"44501",2024,1402
"44502",2024,2412
"44503",2024,384
"44504",2024,194
"44505",2024,349
"44506",2024,637
"44507",2024,213
"44508",2024,857
"44509",2024,4722
"44510",2024,56
"44511",2024,2912
"44512",2024,116
"44513",2024,4
"44514",2024,6
"44515",2024,114
"44516",2024,325
"44517",2024,10
"44518",2024,2818
"44519",2024,4
"44520",2024,7
"44521",2024,59
"44522",2024,25
"44523",2024,22
"44524",2024,15
"44525",2024,71
"44526",2024,42
"44527",2024,25
"44528",2024,12
"44529",2024,413
"44530",2024,1
"44531",2024,70
"44532",2024,4
"44533",2024,2
"44534",2024,46
"44535",2024,11
"44536",2024,35
"44537",2024,73
"44538",2024,80
"44539",2024,159
"44540",2024,81
"44541",2024,390
"44542",2024,33
"44543",2024,2
"44544",2024,5
"44545",2024,47
"44546",2024,1
"44547",2024,2
"44548",2024,68
"44549",2024,7
"44550",2024,347
"44551",2024,226
"44552",2024,1372
"44553",2024,302
"44554",2024,5
"44555",2024,6658
"44556",2024,12
"44557",2024,161
"44558",2024,12
"44559",2024,22
"44560",2024,1
"44561",2024,37
"44562",2024,48
"44563",2024,189
"44564",2024,60
"44565",2024,540
"44566",2024,5
"44567",2024,1
"44568",2024,1
"44569",2024,2
"44570",2024,1
"44571",2024,1
"44572",2024,59
"44573",2024,2
"44574",2024,333
"44575",2024,9
"44576",2024,1045
"44577",2024,1666
"44578",2024,843
"44579",2024,680
"44580",2024,755
"44581",2024,987
"44582",2024,2221
"44583",2024,13
"44584",2024,3849
"44585",2024,61
"44586",2024,568
"44587",2024,187
"44588",2024,25
"44589",2024,3756
"44590",2024,301
"44591",2024,6
"44592",2024,10
"44593",2024,996
"44594",2024,4384
"44595",2024,847
"44596",2024,691
"44597",2024,1162
"44598",2024,2524
"44599",2024,2111
"44600",2024,30
"44601",2024,7356
"44602",2024,227
"44603",2024,655
"44604",2024,143
"44605",2024,1
"44606",2024,1
"44607",2024,9
"44608",2024,5
"44609",2024,5253
"44610",2024,8
"44611",2024,41
"44612",2024,49
"44613",2024,93
"44614",2024,474
"44615",2024,1027
"44616",2024,80
"44617",2024,1409
"44618",2024,2
"44619",2024,630
"44620",2024,33
"44621",2024,39
"44622",2024,7
"44623",2024,1
"44624",2024,132
"44625",2024,1
"44626",2024,2
"44627",2024,1
"44628",2024,6
"44629",2024,7
"44630",2024,2
"44631",2024,1
"44632",2024,1
"44633",2024,2
"44634",2024,1
"44635",2024,4
"44636",2024,15
"44637",2024,18
"44638",2024,18
"44639",2024,22
"44640",2024,6
"44641",2024,3
"44642",2024,53
"44643",2024,24
"44644",2024,3
"44645",2024,301
"44646",2024,7
"44647",2024,10
"44648",2024,3
"44649",2024,20
"44650",2024,627
"44651",2024,48
"44652",2024,25
"44653",2024,1
"44654",2024,2
"44655",2024,5
"44656",2024,7
"44657",2024,4
"44658",2024,128
"44659",2024,42
"44660",2024,8
"44661",2024,444
"44662",2024,4
"44663",2024,89
"44664",2024,1
"44665",2024,2
"44666",2024,1
"44667",2024,6
"44668",2024,2
"44669",2024,1
"44670",2024,1
"44671",2024,1
"44672",2024,1
"44673",2024,1
"44674",2024,4
"44675",2024,18
"44676",2024,8
"44677",2024,6
"44678",2024,3
"44679",2024,5
"44680",2024,19
"44681",2024,6
"44682",2024,120
"44683",2024,17
"44684",2024,7
"44685",2024,8
"44686",2024,1
"44687",2024,3
"44688",2024,326
"44689",2024,47
"44690",2024,7
"44691",2024,4
"44692",2024,3
"44693",2024,5
"44694",2024,2
"44695",2024,13
"44696",2024,172
"44697",2024,34
"44698",2024,1
"44699",2024,7
"44700",2024,281
"44701",2024,47
"44702",2024,1
"44703",2024,2
"44704",2024,9
"44705",2024,15
"44706",2024,1
"44707",2024,4
"44708",2024,3
"44709",2024,3
"44710",2024,13
"44711",2024,2
"44712",2024,17
"44713",2024,2
"44714",2024,14
"44715",2024,4
"44716",2024,1
"44717",2024,1
"44718",2024,3
"44719",2024,4
"44720",2024,42
"44721",2024,39
"44722",2024,6
"44723",2024,80
"44724",2024,3
"44725",2024,10
"44726",2024,4
"44727",2024,3
"44728",2024,8
"44729",2024,2
"44730",2024,114
"44731",2024,40
"44732",2024,2
"44733",2024,224
"44734",2024,15
"44735",2024,179
"44736",2024,85
"44737",2024,4
"44738",2024,6
"44739",2024,1
"44740",2024,4
"44741",2024,11
"44742",2024,28
"44743",2024,13
"44744",2024,9
"44745",2024,60
"44746",2024,42
"44747",2024,3
"44748",2024,74
"44749",2024,12
"44750",2024,95
"44751",2024,1
"44752",2024,19
"44753",2024,5
"44754",2024,2
"44755",2024,1
"44756",2024,1
"44757",2024,6
"44758",2024,7
"44759",2024,17
"44760",2024,59
"44761",2024,74
"44762",2024,29
"44763",2024,3
"44764",2024,6
"44765",2024,3
"44766",2024,8
"44767",2024,2
"44768",2024,296
"44769",2024,63
"44770",2024,631
"44771",2024,5
"44772",2024,35
"44773",2024,14
"44774",2024,5
"44775",2024,28
"44776",2024,30
"44777",2024,39
"44778",2024,1027
"44779",2024,293
"44780",2024,54
"44781",2024,15
"44782",2024,14
"44783",2024,4
"44784",2024,15
"44785",2024,24
"44786",2024,14
"44787",2024,936
"44788",2024,253
"44789",2024,1
"44790",2024,8
"44791",2024,1499
"44792",2024,16
"44793",2024,131
"44794",2024,12
"44795",2024,9
"44796",2024,14
"44797",2024,42
"44798",2024,54
"44799",2024,1
"44800",2024,2
"44801",2024,2
"44802",2024,8
"44803",2024,7
"44804",2024,2
"44805",2024,1
"44806",2024,1
"44807",2024,3
"44808",2024,3
"44809",2024,30
"44810",2024,33
"44811",2024,13
"44812",2024,34
"44813",2024,11
"44814",2024,3
"44815",2024,22
"44816",2024,336
"44817",2024,11
"44818",2024,7
"44819",2024,9
"44820",2024,1
"44821",2024,2
"44822",2024,31
"44823",2024,699
"44824",2024,23
"44825",2024,33
"44826",2024,3
"44827",2024,1
"44828",2024,8
"44829",2024,11
"44830",2024,2
"44831",2024,24
"44832",2024,39
"44833",2024,665
"44834",2024,1
"44835",2024,17
"44836",2024,8
"44837",2024,9
"44838",2024,1
"44839",2024,3
"44840",2024,6
"44841",2024,6
"44842",2024,11
"44843",2024,8
"44844",2024,10
"44845",2024,58
"44846",2024,7
"44847",2024,130
"44848",2024,16
"44849",2024,221
"44850",2024,7
"44851",2024,10
"44852",2024,4
"44853",2024,3
"44854",2024,13
"44855",2024,13
"44856",2024,335
"44857",2024,361
"44858",2024,12
"44859",2024,1
"44860",2024,4
"44861",2024,22
"44862",2024,3
"44863",2024,3
"44864",2024,755
"44865",2024,170
"44866",2024,1
"44867",2024,2
"44868",2024,594
"44869",2024,3
"44870",2024,100
"44871",2024,18
"44872",2024,6
"44873",2024,5
"44874",2024,23
"44875",2024,3
"44876",2024,3
"44877",2024,24
"44878",2024,19
"44879",2024,2
"44880",2024,22
"44881",2024,1
"44882",2024,11
"44883",2024,4
"44884",2024,9
"44885",2024,25
"44886",2024,27
"44887",2024,1
"44888",2024,21
"44889",2024,3
"44890",2024,2
"44891",2024,5
"44892",2024,3
"44893",2024,4
"44894",2024,1
"44895",2024,1
"44896",2024,2
"44897",2024,1
"44898",2024,8
"44899",2024,1
"44900",2024,5
"44901",2024,2
"44902",2024,19
"44903",2024,7
"44904",2024,3
"44905",2024,2
"44906",2024,326
"44907",2024,30
"44908",2024,4
"44909",2024,282
"44910",2024,33
"44911",2024,8
"44912",2024,8
"44913",2024,216
"44914",2024,22
"44915",2024,5
"44916",2024,10
"44917",2024,29
"44918",2024,13
"44919",2024,7
"44920",2024,6
"44921",2024,246
"44922",2024,81
"44923",2024,73
"44924",2024,546
"44925",2024,516
"44926",2024,16
"44927",2024,375
"44928",2024,7
"44929",2024,32
"44930",2024,4
"44931",2024,365
"44932",2024,19
"44933",2024,1
"44934",2024,2
"44935",2024,1
"44936",2024,26
"44937",2024,18
"44938",2024,3
"44939",2024,9
"44940",2024,1
"44941",2024,9
"44942",2024,4
"44943",2024,4
"44944",2024,37
"44945",2024,12
"44946",2024,1
"44947",2024,1
"44948",2024,1
"44949",2024,1
"44950",2024,2
"44951",2024,3
"44952",2024,7
"44953",2024,18
"44954",2024,8
"44955",2024,15
"44956",2024,96
"44957",2024,7
"44958",2024,619
"44959",2024,11
"44960",2024,3
"44961",2024,1
"44962",2024,67
"44963",2024,31
"44964",2024,4
"44965",2024,153
"44966",2024,3
"44967",2024,2
"44968",2024,128
"44969",2024,1
"44970",2024,3
"44971",2024,1
"44972",2024,1
"44973",2024,16
"44974",2024,34
"44975",2024,10
"44976",2024,2
"44977",2024,1
"44978",2024,43
"44979",2024,196
"44980",2024,26
"44981",2024,6
"44982",2024,1
"44983",2024,1
"44984",2024,64
"44985",2024,3187
"44986",2024,2
"44987",2024,2
"44988",2024,3539
"44989",2024,23
"44990",2024,3
"44991",2024,9
"44992",2024,1394
"44993",2024,62
"44994",2024,6
"44995",2024,182
"44996",2024,1807
"44997",2024,54
"44998",2024,15
"44999",2024,41
"45000",2024,106
"45001",2024,3786
"45002",2024,11
"45003",2024,12
"45004",2024,11
"45005",2024,7272
"45006",2024,76
"45007",2024,711
"45008",2024,28
"45009",2024,12
"45010",2024,2151
"45011",2024,1845
"45012",2024,36
"45013",2024,532
"45014",2024,7
"45015",2024,104
"45016",2024,13
"45017",2024,324
"45018",2024,2088
"45019",2024,3
"45020",2024,1
"45021",2024,1
"45022",2024,1
"45023",2024,7
"45024",2024,11
"45025",2024,1
"45026",2024,16
"45027",2024,3
"45028",2024,6
"45029",2024,11
"45030",2024,1
"45031",2024,58
"45032",2024,100
"45033",2024,9
"45034",2024,21
"45035",2024,12
"45036",2024,17
"45037",2024,1
"45038",2024,3
"45039",2024,2
"45040",2024,46
"45041",2024,2
"45042",2024,48
"45043",2024,5
"45044",2024,22
"45045",2024,9
"45046",2024,67
"45047",2024,2
"45048",2024,9
"45049",2024,10
"45050",2024,1
"45051",2024,53
"45052",2024,127
"45053",2024,7
"45054",2024,7
"45055",2024,14
"45056",2024,1
"45057",2024,17
"45058",2024,24
"45059",2024,9
"45060",2024,11
"45061",2024,1
"45062",2024,19
"45063",2024,28
"45064",2024,1
"45065",2024,70
"45066",2024,57
"45067",2024,1
"45068",2024,2
"45069",2024,6
"45070",2024,3
"45071",2024,7
"45072",2024,4
"45073",2024,3
"45074",2024,5
"45075",2024,11
"45076",2024,518
"45077",2024,27
"45078",2024,4
"45079",2024,1
"45080",2024,2
"45081",2024,1
"45082",2024,4
"45083",2024,1
"45084",2024,10
"45085",2024,5
"45086",2024,82
"45087",2024,82
"45088",2024,11
"45089",2024,72
"45090",2024,1
"45091",2024,1
"45092",2024,2
"45093",2024,2
"45094",2024,582
"45095",2024,36
"45096",2024,1
"45097",2024,2
"45098",2024,4
"45099",2024,2
"45100",2024,1
"45101",2024,108
"45102",2024,2
"45103",2024,10
"45104",2024,83
"45105",2024,15
"45106",2024,27
"45107",2024,145
"45108",2024,341
"45109",2024,3
"45110",2024,57
"45111",2024,2
"45112",2024,42
"45113",2024,3
"45114",2024,1
"45115",2024,3
"45116",2024,2
"45117",2024,6
"45118",2024,17
"45119",2024,8
"45120",2024,3
"45121",2024,34
"45122",2024,3
"45123",2024,9
"45124",2024,3
"45125",2024,13
"45126",2024,6
"45127",2024,2
"45128",2024,57
"45129",2024,8
"45130",2024,6
"45131",2024,53
"45132",2024,47
"45133",2024,12
"45134",2024,3
"45135",2024,2
"45136",2024,123
"45137",2024,16
"45138",2024,15
"45139",2024,43
"45140",2024,211
"45141",2024,5
"45142",2024,30
"45143",2024,36
"45144",2024,1
"45145",2024,2
"45146",2024,41
"45147",2024,2
"45148",2024,2
"45149",2024,1
"45150",2024,6
"45151",2024,4
"45152",2024,1
"45153",2024,40
"45154",2024,1
"45155",2024,51
"45156",2024,27
"45157",2024,3
"45158",2024,5
"45159",2024,6
"45160",2024,20
"45161",2024,2
"45162",2024,37
"45163",2024,1
"45164",2024,8
"45165",2024,5
"45166",2024,4
"45167",2024,3
"45168",2024,71
"45169",2024,358
"45170",2024,4
"45171",2024,4
"45172",2024,2
"45173",2024,8
"45174",2024,2
"45175",2024,5
"45176",2024,3
"45177",2024,28
"45178",2024,6
"45179",2024,1
"45180",2024,2
"45181",2024,63
"45182",2024,1
"45183",2024,3
"45184",2024,10
"45185",2024,1
"45186",2024,6
"45187",2024,1
"45188",2024,9
"45189",2024,25
"45190",2024,9
"45191",2024,49
"45192",2024,1
"45193",2024,1
"45194",2024,3
"45195",2024,17
"45196",2024,5
"45197",2024,6
"45198",2024,2
"45199",2024,146
"45200",2024,35
"45201",2024,11
"45202",2024,1
"45203",2024,31
"45204",2024,14
"45205",2024,3
"45206",2024,3
"45207",2024,1
"45208",2024,1
"45209",2024,36
"45210",2024,2
"45211",2024,37
"45212",2024,2
"45213",2024,3
"45214",2024,7
"45215",2024,109
"45216",2024,7
"45217",2024,37
"45218",2024,1
"45219",2024,15
"45220",2024,1
"45221",2024,259
"45222",2024,18
"45223",2024,3
"45224",2024,2
"45225",2024,9
"45226",2024,5
"45227",2024,1
"45228",2024,6
"45229",2024,1
"45230",2024,9
"45231",2024,25
"45232",2024,15
"45233",2024,15
"45234",2024,1
"45235",2024,4
"45236",2024,4
"45237",2024,13
"45238",2024,3
"45239",2024,2
"45240",2024,22
"45241",2024,4
"45242",2024,2
"45243",2024,680
"45244",2024,4
"45245",2024,39
"45246",2024,2
"45247",2024,1
"45248",2024,1
"45249",2024,2
"45250",2024,331
"45251",2024,61
"45252",2024,5
"45253",2024,2
"45254",2024,8
"45255",2024,24
"45256",2024,2
"45257",2024,4
"45258",2024,5
"45259",2024,2
"45260",2024,1524
"45261",2024,1
"45262",2024,8
"45263",2024,3
"45264",2024,1
"45265",2024,79
"45266",2024,111
"45267",2024,1
"45268",2024,2
"45269",2024,1
"45270",2024,3
"45271",2024,485
"45272",2024,57
"45273",2024,1
"45274",2024,30
"45275",2024,1
"45276",2024,6
"45277",2024,31
"45278",2024,1
"45279",2024,5
"45280",2024,9
"45281",2024,1
"45282",2024,19
"45283",2024,2
"45284",2024,2
"45285",2024,4
"45286",2024,2
"45287",2024,21
"45288",2024,6
"45289",2024,67
"45290",2024,5
"45291",2024,48
"45292",2024,107
"45293",2024,34
"45294",2024,20
"45295",2024,35
"45296",2024,2
"45297",2024,1
"45298",2024,2
"45299",2024,9
"45300",2024,1
"45301",2024,7
"45302",2024,14
"45303",2024,2
"45304",2024,50
"45305",2024,9
"45306",2024,105
"45307",2024,150
"45308",2024,46
"45309",2024,9
"45310",2024,14
"45311",2024,18
"45312",2024,397
"45313",2024,4
"45314",2024,227
"45315",2024,1
"45316",2024,13
"45317",2024,3
"45318",2024,16
"45319",2024,59
"45320",2024,2
"45321",2024,1
"45322",2024,1
"45323",2024,1
"45324",2024,18
"45325",2024,1
"45326",2024,21
"45327",2024,13
"45328",2024,22
"45329",2024,1
"45330",2024,50
"45331",2024,12
"45332",2024,8
"45333",2024,3
"45334",2024,1
"45335",2024,2
"45336",2024,5
"45337",2024,6
"45338",2024,137
"45339",2024,3
"45340",2024,19
"45341",2024,17
"45342",2024,5
"45343",2024,21
"45344",2024,22
"45345",2024,178
"45346",2024,15
"45347",2024,1
"45348",2024,69
"45349",2024,119
"45350",2024,57
"45351",2024,3
"45352",2024,369
"45353",2024,34
"45354",2024,211
"45355",2024,3
"45356",2024,47
"45357",2024,25
"45358",2024,73
"45359",2024,48
"45360",2024,775
"45361",2024,80
"45362",2024,134
"45363",2024,334
"45364",2024,745
"45365",2024,109
"45366",2024,1417
"45367",2024,7
"45368",2024,393
"45369",2024,73
"45370",2024,183
"45371",2024,182
"45372",2024,2
"45373",2024,2
"45374",2024,4
"45375",2024,2
"45376",2024,1
"45377",2024,4
"45378",2024,1
"45379",2024,1
"45380",2024,23
"45381",2024,68
"45382",2024,4
"45383",2024,1
"45384",2024,52
"45385",2024,17
"45386",2024,2
"45387",2024,3
"45388",2024,50
"45389",2024,1
"45390",2024,2
"45391",2024,18
"45392",2024,8
"45393",2024,2
"45394",2024,4
"45395",2024,10
"45396",2024,12
"45397",2024,105
"45398",2024,55
"45399",2024,78
"45400",2024,21
"45401",2024,1
"45402",2024,71
"45403",2024,20
"45404",2024,1
"45405",2024,1
"45406",2024,2
"45407",2024,5
"45408",2024,2
"45409",2024,1
"45410",2024,2
"45411",2024,1
"45412",2024,1
"45413",2024,3
"45414",2024,1
"45415",2024,2
"45416",2024,3
"45417",2024,70
"45418",2024,6
"45419",2024,63
"45420",2024,2
"45421",2024,66
"45422",2024,11
"45423",2024,27
"45424",2024,20
"45425",2024,6
"45426",2024,1
"45427",2024,41
"45428",2024,9
"45429",2024,1
"45430",2024,313
"45431",2024,2
"45432",2024,19
"45433",2024,16
"45434",2024,6
"45435",2024,20
"45436",2024,117
"45437",2024,8
"45438",2024,255
"45439",2024,1
"45440",2024,1
"45441",2024,13
"45442",2024,1
"45443",2024,2
"45444",2024,97
"45445",2024,11
"45446",2024,847
"45447",2024,426
"45448",2024,3632
"45449",2024,440
"45450",2024,7689
"45451",2024,195
"45452",2024,373
"45453",2024,315
"45454",2024,26687
"45455",2024,56
"45456",2024,967
"45457",2024,1254
"45458",2024,37
"45459",2024,315
"45460",2024,64
"45461",2024,1
"45462",2024,27
"45463",2024,1121
"45464",2024,854
"45465",2024,4964
"45466",2024,237
"45467",2024,8986
"45468",2024,742
"45469",2024,232
"45470",2024,1034
"45471",2024,12763
"45472",2024,531
"45473",2024,9579
"45474",2024,1406
"45475",2024,1
"45476",2024,26
"45477",2024,1
"45478",2024,563
"45479",2024,1
"45480",2024,26
"45481",2024,11
"45482",2024,201
"45483",2024,65
"45484",2024,2048
"45485",2024,61
"45486",2024,82
"45487",2024,12
"45488",2024,1960
"45489",2024,22
"45490",2024,303
"45491",2024,41
"45492",2024,1
"45493",2024,6
"45494",2024,1
"45495",2024,24
"45496",2024,2
"45497",2024,1
"45498",2024,672
"45499",2024,1
"45500",2024,663
"45501",2024,2996
"45502",2024,1811
"45503",2024,830
"45504",2024,235
"45505",2024,623
"45506",2024,192
"45507",2024,253
"45508",2024,207
"45509",2024,3273
"45510",2024,1
"45511",2024,29
"45512",2024,1369
"45513",2024,683
"45514",2024,107
"45515",2024,581
"45516",2024,276
"45517",2024,11
"45518",2024,1196
"45519",2024,1502
"45520",2024,2
"45521",2024,5222
"45522",2024,5174
"45523",2024,3658
"45524",2024,1375
"45525",2024,209
"45526",2024,889
"45527",2024,541
"45528",2024,396
"45529",2024,1026
"45530",2024,4390
"45531",2024,409
"45532",2024,5395
"45533",2024,998
"45534",2024,2
"45535",2024,47
"45536",2024,500
"45537",2024,1294
"45538",2024,7
"45539",2024,2271
"45540",2024,14
"45541",2024,26
"45542",2024,103
"45543",2024,68
"45544",2024,76
"45545",2024,22
"45546",2024,104
"45547",2024,60
"45548",2024,48
"45549",2024,20
"45550",2024,336
"45551",2024,28
"45552",2024,103
"45553",2024,15
"45554",2024,2
"45555",2024,2
"45556",2024,20
"45557",2024,37
"45558",2024,26
"45559",2024,66
"45560",2024,6
"45561",2024,73
"45562",2024,89
"45563",2024,387
"45564",2024,51
"45565",2024,345
"45566",2024,34
"45567",2024,17
"45568",2024,12
"45569",2024,2
"45570",2024,84
"45571",2024,26
"45572",2024,235
"45573",2024,169
"45574",2024,1696
"45575",2024,229
"45576",2024,4098
"45577",2024,10
"45578",2024,132
"45579",2024,9
"45580",2024,41
"45581",2024,15
"45582",2024,20
"45583",2024,271
"45584",2024,18
"45585",2024,252
"45586",2024,5
"45587",2024,2
"45588",2024,84
"45589",2024,2
"45590",2024,1
"45591",2024,411
"45592",2024,4
"45593",2024,15
"45594",2024,4188
"45595",2024,3246
"45596",2024,2837
"45597",2024,2823
"45598",2024,5483
"45599",2024,1741
"45600",2024,10338
"45601",2024,1
"45602",2024,6980
"45603",2024,786
"45604",2024,1168
"45605",2024,872
"45606",2024,852
"45607",2024,3
"45608",2024,3
"45609",2024,21303
"45610",2024,75
"45611",2024,5
"45612",2024,15
"45613",2024,3980
"45614",2024,7367
"45615",2024,2863
"45616",2024,1442
"45617",2024,5052
"45618",2024,5166
"45619",2024,7104
"45620",2024,12
"45621",2024,7041
"45622",2024,6142
"45623",2024,1134
"45624",2024,611
"45625",2024,1
"45626",2024,4
"45627",2024,150
"45628",2024,1
"45629",2024,5
"45630",2024,31529
"45631",2024,4
"45632",2024,1
"45633",2024,103
"45634",2024,86
"45635",2024,134
"45636",2024,645
