"","year","lat","long","mass","class"
"5397",2010,-72.89144,74.9485,25.15,"H4"
"5398",2010,-72.89144,74.9485,14.65,"L5"
"5399",2010,-72.77886,75.31447,453.7,"L5"
"5400",2010,-72.77886,75.31447,192.7,"L5"
"5401",2010,-72.77886,75.31447,171.2,"L5"
"5402",2010,-72.77886,75.31447,65.44,"L5"
"5403",2010,-72.77836,75.31969,21.62,"L5"
"5404",2010,-72.77886,75.31447,193.24,"L5"
"5405",2010,-72.77836,75.31969,47.96,"L4"
"5406",2010,-72.77886,75.31447,52.18,"L5"
"5407",2010,-72.77886,75.31447,58.02,"L5"
"5408",2010,-72.77886,75.31447,210.41,"L4"
"5409",2010,-72.77886,75.31447,83.52,"L5"
"5410",2010,-72.77836,75.31969,37.04,"L5"
"5411",2010,-72.77886,75.31447,57.51,"L5"
"5412",2010,-72.98489,75.24867,369.1,"Mesosiderite"
"5413",2010,-72.98489,75.24867,278.74,"L3"
"5414",2010,-72.98489,75.24867,269.19,"H4"
"5415",2010,-72.98489,75.24867,253.75,"L4"
"5416",2010,-72.98489,75.24867,40.7,"H4"
"5417",2010,-72.97889,75.25967,125.41,"L5"
"5418",2010,-72.98489,75.24867,120.47,"H4"
"5419",2000,-73.08333,75.2,428.9,"L3"
"5420",2000,-73.08333,75.2,17.5,"LL4-6"
"5421",2000,-73.08333,75.2,7.86,"L4"
"5422",2000,-73.08333,75.2,2.91,"LL5"
"5423",2000,-73.08333,75.2,19.66,"LL5"
"5424",2000,-73.08333,75.2,2.55,"H4"
"5425",2000,-73.08333,75.2,2.11,"L6"
"5426",2000,-73.08333,75.2,1.94,"L4"
"5427",2000,-73.08333,75.2,20.91,"H6"
"5428",2000,-73.08333,75.2,0.93,"H6"
"5429",2000,-73.08333,75.2,1.39,"H4"
"5430",2000,-73.08333,75.2,5.36,"L4"
"5431",2000,-73.08333,75.2,3.13,"LL5"
"5432",2000,-73.08333,75.2,6.15,"L6"
"5433",2000,-73.08333,75.2,2.85,"LL4"
"5434",2000,-73.08333,75.2,38.8,"L6"
"5435",2000,-73.08333,75.2,5.51,"L6"
"5436",2000,-73.08333,75.2,0.23,"Eucrite"
"5437",2000,-73.08333,75.2,4.55,"L3"
"5438",2000,-73.08333,75.2,0.25,"L3"
"5439",2000,-73.08333,75.2,1.7,"L3"
"5440",2000,-73.08333,75.2,1.05,"L3"
"5441",2000,-73.08333,75.2,3.08,"L6"
"5442",2000,-73.08333,75.2,0.85,"L5"
"5443",2000,-73.08333,75.2,4.17,"H5"
"5444",2000,-73.08333,75.2,11.29,"L3"
"5445",2000,-73.08333,75.2,9.97,"Martian (shergottite)"
"5446",2000,-73.08333,75.2,3.56,"H4"
"5447",2000,-25.1,-69.53333,13100,"Iron, IIG"
"5448",2005,54.24028,-1.19889,17600,"Pallasite, PMG"
"5449",2000,28.455,12.85083,1078,"Eucrite"
"5450",2000,28.45517,12.86817,377,"Eucrite"
"5451",2000,28.45183,12.8735,233,"LL6"
"5452",2000,28.582,12.88517,182,"LL6"
"5453",2000,28.43917,12.88533,203,"LL6"
"5454",2000,28.47883,12.86367,3263,"L5"
"5455",2000,28.438,12.82933,983,"L6"
"5456",2000,28.45717,12.8705,174,"LL6"
"5457",2000,28.45383,12.86767,162,"LL6"
"5458",2000,28.686,12.90267,100,"L3-5"
"5459",2000,28.43783,12.88667,277,"LL6"
"5460",2000,28.4545,12.867,268,"LL6"
"5461",2000,28.45917,12.86933,133,"LL6"
"5462",2000,28.4595,12.87067,69.8,"LL6"
"5463",2000,28.463,12.85683,342,"LL6"
"5464",2000,28.4415,12.88467,246,"LL6"
"5465",2000,28.45783,12.86433,436,"LL6"
"5466",2000,28.45667,12.86833,191,"LL6"
"5467",2000,28.46967,12.85983,129,"LL6"
"5468",2000,28.47017,12.972,26500,"CK4"
"5469",2000,28.4925,13.213,3598,"CK4"
"5470",2000,28.43917,12.88617,424,"LL6"
"5471",2000,28.455,12.86967,121,"LL6"
"5472",2000,28.44067,12.88167,140,"LL6"
"5473",2000,29.03857,13.20712,1236,"Howardite"
"5474",2000,29.05568,13.11937,612,"Eucrite"
"5475",2000,28.99025,12.93858,620,"LL6"
"5476",2000,29.0785,13.13117,130,"L5"
"5477",2000,29.021,10.53783,3570,"H4"
"5478",2000,28.78333,12.53333,382,"L6"
"5479",2000,29.1,12.31667,3710,"L6"
"5480",2000,29.01667,12.36667,466,"H5"
"5481",2000,29.1,12.31667,27064,"H5/6"
"5482",2000,29.16667,12.31667,786,"H4"
"5483",2000,29.08333,12.46667,100,"L6"
"5484",2000,29.8915,12.18617,656,"H6"
"5485",2000,30.11983,12.1135,893,"L6"
"5486",2000,28.388,13.20817,972,"H5"
"5487",2000,28.53683,13.312,1514,"L6"
"5488",2000,28.54083,13.39917,1016,"H5"
"5489",2000,28.68267,13.10217,615,"H5"
"5490",2000,28.64517,13.10217,45,"H4/5"
"5491",2000,28.6985,13.04117,378,"H4/5"
"5492",2000,28.99533,12.98317,533,"H5"
"5493",2000,29.04383,13.0295,73,"L6"
"5494",2000,29.144,13.0865,716,"H6"
"5495",2000,29.44633,13.204,1265,"H6"
"5496",2000,29.2355,13.44517,168,"H5/6"
"5497",2000,29.28867,13.4985,882,"L6"
"5498",2000,29.324,13.56533,64,"L6"
"5499",2001,28.65467,13.45883,1470,"LL6"
"5500",2001,29.2705,11.54,609,"L6"
"5501",2001,29.33967,11.62433,176,"L6"
"5502",2001,29.351,11.593,105,"EL4"
"5503",2001,29.3785,11.54633,14,"L5"
"5504",2001,29.1405,11.89617,303,"H5"
"5505",2001,28.97067,12.206,7823,"H6"
"5506",2001,29.03617,11.5065,100,"H5"
"5507",2001,29.08933,12.427,152,"H6"
"5508",2001,29.1825,12.26183,358,"H4"
"5509",2003,28.46847,12.89732,209,"L6"
"5510",2003,29.81858,12.94647,2197,"L5/6"
"5511",2003,29.81858,12.94647,710,"L6"
"5512",2003,29.91403,13.04047,631,"H5/6"
"5513",2003,30.03455,13.13017,662,"H5"
"5514",2004,28.8316,12.63217,111,"H3"
"5515",2004,28.65068,12.69125,880,"H4/5"
"5516",2001,29.48333,12.12333,198,"CK4"
"5517",2003,30.545,13.58194,752.5,"H5"
"5518",2003,29.41972,13.255,262.9,"L6"
"5519",2001,29.31083,11.6025,1530,"LL5"
"5520",2001,29.142,11.89583,482,"L5"
"5521",2001,29.10117,12.03333,342,"H4"
"5522",2000,28.99065,12.97985,2318.4,"H~6"
"5523",2000,35.04953,-117.26357,166.7,"H5"
"5524",2000,35.05193,-117.26138,12.5,"H6"
"5525",2007,35.04102,-117.27465,16.4,"H6"
"5526",2007,35.0421,-117.27512,39.7,"H6"
"5527",2007,35.04015,-117.27283,118.7,"L6"
"5528",2008,35.04568,-117.26658,11.56,"H6"
"5529",2010,35.03333,-117.28333,85.5,"L6"
"5530",2010,34.37718,-102.11672,966,"CK3"
"5531",2000,38.83333,-105.8,490,"H4"
"5532",2010,20.84132,57.62995,4208,"H5"
"5533",2002,33.25,10.46667,62,"L5/6"
"5534",2001,43.25,104.16667,44000,"Iron, IIIAB"
"5535",2000,35.86333,-114.19333,240,"L6"
"5536",2003,35.83833,-114.16617,60.9,"H5"
"5537",2008,44.33823,-107.67405,8911,"L6"
"5538",2008,-30.85,132.08333,40.9,"L5"
"5539",2000,29.23333,-8.36667,1470,"Eucrite-mmict"
"5540",2004,21.59067,1.52417,1063,"H5"
"5541",2009,40.74018,-118.17285,770,"L5"
"5542",2003,53.61667,56.33333,16000,"CH/CBb"
"5543",2002,53.8675,44.8595,14.3,"H5"
"5544",2005,31.49852,-5.71742,131.6,"H4"
"5545",2005,31.49848,-5.7174,40,"H5"
"5546",2005,31.48583,-5.71712,18.5,"L5"
"5547",2006,31.50275,-5.71527,10.8,"H5"
"5548",2000,27.95833,21.68333,150000,"L6"
"5549",2000,44.61667,120.93333,452,"L5"
"5550",2009,46.16244,14.19166,4920,"Iron, IIIAB"
"5551",2003,32.133333,-82.983333,292,"Pallasite"
"5552",2008,-6.6,110.73333,499500,"Pallasite, PMG"
"5553",2000,19.29167,55.24333,202,"L6"
"5554",2000,19.56167,55.18833,150,"H6"
"5555",2000,19.83139,56.08592,1961,"L6"
"5556",2000,19.27,56.09333,1400,"H5"
"5557",2000,19.43,56.98333,654,"L5"
"5558",2000,19.43,56.315,73.7,"H4"
"5559",2000,19.43667,56.82667,832,"L5"
"5560",2000,19.43167,56.89833,388,"H5"
"5561",2000,19.22833,55.18,565,"L3.1"
"5562",2000,19.25,56.15833,810,"L6"
"5563",2000,19.62167,55.40833,1060,"H4"
"5564",2000,19.83194,56.08472,83.27,"LL5"
"5565",2002,19.23167,55.18333,220,"H6"
"5566",2004,19.63033,55.11517,5079,"Ureilite"
"5567",2004,19.65167,55.69,2e+05,"L4-5"
"5568",2002,19.23,55.18167,20,"H5"
"5569",2001,19.8,54.6,246,"L6"
"5570",2000,19.80618,56.68707,4180,"L6"
"5571",2000,19.9384,56.78902,884,"H6"
"5572",2000,19.7627,56.68803,840,"L3"
"5573",2000,19.77562,56.64048,141,"Eucrite"
"5574",2000,19.75585,56.66702,903,"L6"
"5575",2000,19.7614,56.64458,444,"H5"
"5576",2000,19.63623,55.64393,1140,"L6"
"5577",2000,19.25207,56.36367,1253,"L6"
"5578",2000,19.08045,55.32072,810,"L6"
"5579",2000,19.27082,56.69713,557,"L6"
"5580",2000,19.65377,55.80458,686,"H6"
"5581",2001,19.34585,56.16567,250.95,"H5"
"5582",2001,19.3467,56.14912,79.84,"H5"
"5583",2001,19.33327,56.1749,415.13,"H6"
"5584",2001,19.34508,56.33313,254.51,"H5"
"5585",2002,19.7,55.73333,550000,"L6"
"5586",2004,19.24414,55.03597,118.1,"LL4"
"5587",2004,19.24633,55.03983,107.6,"H5"
"5588",2002,19.05003,55.44435,300.56,"L6"
"5589",2002,19.66607,55.65167,307.8,"L4"
"5590",2003,19.91448,55.66278,882.7,"L6"
"5591",2003,19.91455,55.66447,3959.86,"L6"
"5592",2003,19.58403,55.6798,23.41,"L6"
"5593",2003,19.95498,55.68903,35.95,"H6"
"5594",2003,19.5656,55.69723,18.59,"H4"
"5595",2002,19.65518,55.75308,59.47,"CO3"
"5596",2002,19.65852,55.7531,51.9,"H4"
"5597",2002,19.72395,55.7939,123.34,"H6"
"5598",2002,19.58865,56.17588,1532.7,"H4-6"
"5599",2002,19.3571,56.26865,185.4,"L6"
"5600",2002,19.93903,56.42808,170.69,"OC"
"5601",2002,19.71678,56.6062,92667.6,"L5"
"5602",2002,19.69362,56.65432,123374,"L5"
"5603",2002,19.96255,56.75665,246.77,"L5"
"5604",2002,19.98358,56.77298,3713.75,"L6"
"5605",2002,19.98358,56.77298,1211.57,"L6"
"5606",2002,19.46028,56.82793,1853.5,"L6"
"5607",2002,19.46162,56.83205,674.3,"L5"
"5608",2002,19.2286,56.09232,7521.32,"H4"
"5609",2002,19.52688,56.83552,1595.38,"H4-5"
"5610",2002,19.51418,56.85202,1362.5,"H4-5"
"5611",2003,19.75073,56.96652,3563,"L6"
"5612",2003,19.8579,56.99973,2711,"L4"
"5613",2003,19.91392,56.99992,19.91,"H6"
"5614",2002,19.17935,56.11777,59.41,"H6"
"5615",2002,19.59448,56.157,263.72,"H4"
"5616",2002,19.5799,56.16278,77.87,"H6"
"5617",2002,19.73587,55.82887,817.2,"H6"
"5618",2002,19.94587,56.92713,729.7,"H4"
"5619",2004,19.75707,56.66787,263,"L~5"
"5620",2004,19.6604,56.96172,4235,"L/LL4"
"5621",2004,19.64747,55.74997,38.5,"L~5"
"5622",2004,19.673267,55.742217,411,"H/L~4"
"5623",2004,19.76752,55.70583,112.8,"H~4"
"5624",2004,19.74212,55.71987,442,"L~6"
"5625",2004,19.64878,55.75525,32.5,"L~6"
"5626",2004,19.64607,55.76125,10.8,"H~5"
"5627",2005,19.79717,56.7195,1802,"LL~6"
"5628",2004,19.77455,56.72408,1000,"L~6"
"5629",2002,19.73335,55.724417,1070.7,"H5"
"5630",2002,19.730833,55.731667,257.1,"H5"
"5631",2002,19.668383,55.740733,43.6,"L5"
"5632",2004,19.73333,55.73333,248,"LL5"
"5633",2001,19.8,54.8,1414,"L5"
"5634",2004,19.62333,55.01,36,"H6"
"5635",2005,19.59864,55.00294,54.7,"L6"
"5636",2002,19.97857,56.4879,175.47,"L6"
"5637",2002,19.96573,56.44223,929.4,"L4"
"5638",2002,19.9842,56.42707,355.11,"Mesosiderite"
"5639",2002,19.983,56.41368,46200,"Mesosiderite-C2"
"5640",2002,19.98587,56.40808,155.94,"Mesosiderite"
"5641",2002,19.98662,56.41728,502.22,"Mesosiderite"
"5642",2002,19.98715,56.4177,1185.51,"Mesosiderite"
"5643",2002,19.9875,56.41672,19.41,"Mesosiderite"
"5644",2002,19.9867,56.41857,492.31,"Mesosiderite"
"5645",2002,19.98662,56.41843,98.37,"Mesosiderite"
"5646",2002,19.9814,56.41825,368.82,"Mesosiderite"
"5647",2002,19.9611,56.42873,325.25,"H4"
"5648",2003,19.8579,56.99973,2711,"L4"
"5649",2003,19.75073,56.96652,3563,"L6"
"5650",2005,19.96597,56.44698,459.06,"H5"
"5651",2005,19.93843,56.42242,121.34,"H5"
"5652",2005,19.93958,56.41473,5.5,"L5-6"
"5653",2005,19.96303,56.47833,9.36,"H4"
"5654",2005,19.7034,56.64247,2927.04,"L5"
"5655",2005,19.70438,56.64243,376.89,"L4-5"
"5656",2005,19.70448,56.6428,1350.6,"L4-5"
"5657",2005,19.75643,56.55205,4012,"L5"
"5658",2005,19.76312,56.55807,314.6,"L4-5"
"5659",2005,19.82257,56.65902,1691.5,"H5"
"5660",2005,19.82567,56.66548,487.71,"H5"
"5661",2005,19.97578,56.42303,64.67,"Mesosiderite"
"5662",2005,19.97493,56.4269,308.67,"Mesosiderite"
"5663",2005,19.6254,56.88865,640.8,"H4"
"5664",2005,19.98003,56.3846,4.97,"H4-5"
"5665",2005,19.7058,56.60775,5135,"L5"
"5666",2005,19.7127,56.58277,77000,"L5"
"5667",2005,19.93703,56.35802,14.26,"L4"
"5668",2005,19.98675,56.38977,17.52,"L6"
"5669",2005,19.99988,56.41498,735.8,"Mesosiderite"
"5670",2005,19.99725,56.39057,116.56,"R5"
"5671",2005,19.97115,56.39807,13.08,"H4"
"5672",2005,19.97028,56.39825,0.54,"R5"
"5673",2005,19.98037,56.41745,3.89,"Mesosiderite"
"5674",2005,19.97973,56.41405,298,"Mesosiderite"
"5675",2005,19.98505,56.41543,12.4,"R5"
"5676",2005,19.98552,56.41543,603.9,"Mesosiderite"
"5677",2005,19.98547,56.41732,38.7,"Mesosiderite"
"5678",2005,19.96162,56.4238,225.32,"H4"
"5679",2005,19.95952,56.42197,61,"Mesosiderite"
"5680",2005,19.97367,56.4316,63.47,"H4"
"5681",2005,19.97622,56.42667,16.2,"Mesosiderite"
"5682",2005,19.97675,56.42622,234.1,"Mesosiderite"
"5683",2005,19.97708,56.42573,42.9,"Mesosiderite"
"5684",2005,19.9743,56.42068,5.02,"Mesosiderite"
"5685",2005,19.9767,56.42015,20.8,"R5"
"5686",2005,19.9767,56.42013,106.1,"Mesosiderite"
"5687",2005,19.97703,56.41985,60.5,"Mesosiderite"
"5688",2005,19.97873,56.4177,56.5,"Mesosiderite"
"5689",2005,19.98118,56.41658,106.6,"Mesosiderite"
"5690",2005,19.99147,56.3452,1918,"H5"
"5691",2005,19.98342,56.32412,140.22,"H5"
"5692",2005,19.99097,56.34302,3040.5,"H5"
"5693",2005,19.99102,56.48062,331.9,"H4-5"
"5694",2005,19.99097,56.48333,421.9,"H4-5"
"5695",2005,19.9888,56.47757,20.26,"H4"
"5696",2005,19.9905,56.40063,175.02,"H5"
"5697",2005,19.99733,56.5352,81.14,"H6"
"5698",2005,19.99653,56.5261,410.31,"H5"
"5699",2005,19.99702,56.51212,1212.5,"H5"
"5700",2005,19.98065,56.46865,419.8,"H4-5"
"5701",2005,19.96765,56.47965,886.3,"L6"
"5702",2005,19.97362,56.41967,150.1,"Mesosiderite"
"5703",2005,19.9997,56.41108,16005.5,"Mesosiderite"
"5704",2005,19.98013,56.35803,26.03,"L6"
"5705",2005,19.98272,56.40682,62.71,"H4"
"5706",2005,19.96935,56.58283,69.5,"H5"
"5707",2005,19.99917,56.40987,25.87,"H5"
"5708",2005,19.93065,56.08387,942.1,"H4"
"5709",2005,19.94863,56.0315,198.95,"L6"
"5710",2005,19.97612,55.95483,2738.5,"H4/6"
"5711",2005,19.97517,55.95402,304.9,"H4-5"
"5712",2005,19.97933,55.95507,1798.9,"H4/6"
"5713",2005,19.97985,55.95653,58.8,"H4/6"
"5714",2005,19.97967,55.95645,707.4,"H4/6"
"5715",2005,19.97303,55.9528,7494.2,"L6"
"5716",2005,19.97478,55.95392,533.3,"H4"
"5717",2005,19.73768,56.11087,97.5,"H5-6"
"5718",2005,19.64717,56.21783,54.5,"H4/6"
"5719",2005,19.6865,56.14503,1323.9,"L5"
"5720",2005,19.74857,56.67972,5448.4,"H4"
"5721",2005,19.58765,56.45477,235.47,"H4-5"
"5722",2005,19.71197,56.4675,551.39,"H4-5"
"5723",2005,19.78115,56.47643,192.77,"L5"
"5724",2005,19.7821,56.47652,2623,"L5"
"5725",2005,19.90637,56.4936,2519.3,"L6"
"5726",2005,19.79777,56.47602,671.2,"L5"
"5727",2005,19.7842,56.47878,923,"L5"
"5728",2005,19.78918,56.48023,985.2,"L5"
"5729",2005,19.79363,56.47927,8420,"L5"
"5730",2005,19.79585,56.47767,503.95,"L5"
"5731",2005,19.8015,56.46762,4820,"L5"
"5732",2005,19.79983,56.46717,294.42,"L5"
"5733",2005,19.80192,56.4623,643.3,"L5"
"5734",2005,19.80192,56.46217,313.1,"L5"
"5735",2005,19.81463,56.44852,159.59,"L5"
"5736",2005,19.81988,56.44577,208.35,"L5"
"5737",2005,19.81995,56.44628,181.59,"L5"
"5738",2005,19.82838,56.44243,288.51,"L5"
"5739",2005,19.89668,56.33102,60.21,"L5"
"5740",2005,19.89125,56.33092,39.54,"L5"
"5741",2005,19.88368,56.33967,46.98,"L5"
"5742",2005,19.89187,56.33047,49.77,"L5"
"5743",2005,19.89152,56.32853,220.3,"L5"
"5744",2005,19.66717,55.721,620.9,"L6"
"5745",2005,19.67332,55.70812,43.9,"L6"
"5746",2005,19.71095,55.71473,3034.5,"L6"
"5747",2005,19.74242,55.7009,378.74,"H4"
"5748",2005,19.71902,55.70425,3489,"L6"
"5749",2005,19.7216,55.70785,1899.7,"L6"
"5750",2005,19.7216,55.70785,80.81,"H5"
"5751",2005,19.65315,55.69378,209.72,"H5"
"5752",2001,19.34918,55.5543,166.2,"L~6"
"5753",2001,19.36312,55.55723,21472,"H5"
"5754",2001,19.41865,55.57452,103.1,"H~5"
"5755",2007,19.97722,56.42527,4.5,"Mesosiderite"
"5756",2007,19.9991,56.41118,25.7,"Mesosiderite"
"5757",2002,19.73335,55.72442,1070.75,"H5"
"5758",2002,19.73083,55.73167,257.08,"H5"
"5759",2005,19.96297,56.44587,2967,"H5"
"5760",2006,19.72058,55.68105,791,"L5"
"5761",2006,19.62803,55.73688,84.83,"H4"
"5762",2006,19.68248,55.73238,73.09,"L6"
"5763",2006,19.67398,55.73695,527.53,"L6"
"5764",2006,19.74065,55.7136,2221.23,"L6"
"5765",2006,19.73388,55.72133,272.48,"L6"
"5766",2006,19.72875,55.7279,65.49,"L6"
"5767",2006,19.72767,55.72677,96.14,"L6"
"5768",2006,19.72823,55.72597,93.45,"L6"
"5769",2006,19.72772,55.72535,16,"H4-6"
"5770",2006,19.72743,55.72533,261.65,"L6"
"5771",2006,19.623717,55.72825,50.47,"Diogenite"
"5772",2006,19.90265,55.655383,199.51,"H4-6"
"5773",2006,20.004883,55.71527,731.44,"L6"
"5774",2006,19.98602,55.675,85.94,"L6"
"5775",2006,19.92885,55.66888,488.34,"L6"
"5776",2006,19.79072,56.50055,320.3,"L6"
"5777",2006,19.78568,56.50237,225.55,"L5"
"5778",2006,19.71458,56.54755,49750,"L5"
"5779",2006,19.75175,56.57985,528.4,"LL6"
"5780",2006,19.69992,56.58197,497.4,"H4"
"5781",2006,19.77402,56.60532,470,"H6"
"5782",2006,19.72812,56.58627,712.6,"H5"
"5783",2006,19.81618,56.66793,850.7,"H5-6"
"5784",2006,19.53367,55.11883,18.4,"Lunar"
"5785",2003,19.29798,55.74993,64.3,"L~6"
"5786",2003,19.33897,55.5447,67.3,"L~6"
"5787",2003,19.36202,55.61702,437.3,"H~5"
"5788",2003,19.36033,55.6278,1005,"H~6"
"5789",2003,19.36365,55.6346,366.2,"H~5"
"5790",2003,19.36337,55.6354,1200.8,"L~6"
"5791",2003,19.35885,55.54843,16879.1,"L~6"
"5792",2003,19.35645,55.52983,53.3,"H~6"
"5793",2003,19.36197,55.6125,1479.5,"H~6"
"5794",2003,19.35357,55.6231,528.2,"L~5"
"5795",2003,19.35935,55.59332,645.3,"H~4"
"5796",2003,19.3723,55.56297,55.5,"L-melt rock"
"5797",2003,19.29038,55.56208,21.2,"L~4"
"5798",2003,19.34395,55.74462,104.5,"L~5"
"5799",2003,19.56372,56.05173,186.5,"H~5"
"5800",2003,19.54553,56.04363,735.6,"L~6"
"5801",2003,19.61865,56.04227,3665.1,"H~4"
"5802",2003,19.65625,56.0561,99.5,"L~6"
"5803",2003,19.34562,55.87173,572.9,"L~5"
"5804",2003,19.27365,55.8104,892.7,"H~4"
"5805",2003,19.28525,55.82243,7100,"H~5"
"5806",2003,19.33183,55.81017,1453.1,"L~6"
"5807",2003,19.31028,55.83092,660.5,"L~6"
"5808",2003,19.35872,55.71072,380.9,"H~4"
"5809",2003,19.3388,55.71862,68.6,"L~5"
"5810",2003,19.30267,55.70372,60.6,"H5"
"5811",2003,19.30267,55.70097,113.4,"L~4"
"5812",2003,19.3184,55.70303,1429.4,"H5"
"5813",2003,19.31043,55.71093,373.5,"H5"
"5814",2003,19.2893,55.71468,1186.3,"L~6"
"5815",2003,19.28438,55.70357,297.7,"H~6"
"5816",2003,19.3034,55.70585,144.5,"H~5"
"5817",2003,19.30747,55.69782,501,"H~5"
"5818",2003,19.29752,55.7829,308.9,"H~5"
"5819",2003,19.28232,55.78092,374.8,"H~5"
"5820",2003,19.28098,55.78318,519.7,"L~6"
"5821",2003,19.36147,55.89948,161.6,"L~6"
"5822",2003,19.29912,55.794,1412.9,"H~5"
"5823",2003,19.27643,55.76668,622.4,"L5"
"5824",2003,19.27775,55.76402,1589.2,"L~6"
"5825",2003,19.27943,55.76672,1059.7,"H~6"
"5826",2003,19.2743,55.75713,159.2,"H~6"
"5827",2003,19.27863,55.77312,57.9,"H~4"
"5828",2003,19.29157,55.78428,220.8,"H~6"
"5829",2003,19.31817,55.77532,1360.8,"H~5"
"5830",2003,19.30128,55.80838,1174.4,"L~6"
"5831",2000,19.91667,56.25,243,"Diogenite"
"5832",2002,19.99542,56.39193,122.595,"LL5"
"5833",2002,19.96807,56.42157,139.088,"H4"
"5834",2002,19.96592,56.42677,262.283,"H4"
"5835",2002,19.96977,56.41743,90,"H4"
"5836",2002,19.96975,56.41717,70.758,"H4"
"5837",2002,19.99743,56.41067,49.33,"L6"
"5838",2002,19.99937,56.4071,81.638,"H5"
"5839",2002,19.97568,56.41903,153.278,"Mesosiderite"
"5840",2006,19.6802,56.61008,341,"Eucrite"
"5841",2006,19.68578,56.62402,980,"Eucrite"
"5842",2006,19.53268,56.87225,33000,"L6"
"5843",2006,19.80152,56.6103,7000,"H6"
"5844",2007,19.73472,56.45558,280.972,"L5"
"5845",2007,19.67678,56.60392,283.604,"Eucrite"
"5846",2007,19.68598,56.6227,529.639,"Eucrite"
"5847",2007,19.67742,56.60385,159.4,"L6"
"5848",2007,19.96632,56.21755,14.745,"H6"
"5849",2007,19.82992,56.57698,172.6,"H4"
"5850",2007,19.827,56.56567,27.298,"H6"
"5851",2007,19.81462,56.52998,304.246,"H6"
"5852",2007,19.7872,56.42157,18.77,"L6"
"5853",2007,19.78495,56.42195,36.132,"H4-5"
"5854",2007,19.79233,56.42625,205.926,"H4"
"5855",2007,19.79752,56.43992,111.224,"H4"
"5856",2007,19.95765,56.17768,25.091,"H3/4"
"5857",2007,19.92415,56.33683,47.909,"L6"
"5858",2007,19.83928,56.47937,61.5,"Ureilite"
"5859",2007,19.78328,56.41393,1457.3,"H4"
"5860",2007,19.92282,56.35117,160.32,"Ureilite"
"5861",2007,19.91167,56.3359,257.287,"H3.4"
"5862",2007,19.93787,56.39555,11170.1,"L6"
"5863",2007,19.92488,56.40488,16.715,"H4/5"
"5864",2007,19.93645,56.36058,131.449,"H6"
"5865",2007,19.9375,56.474,36.657,"H4"
"5866",2007,19.93755,56.47403,5.757,"L4/5"
"5867",2007,19.76285,56.39985,18.319,"H4"
"5868",2007,19.75668,56.33588,345.34,"H6"
"5869",2007,19.76518,56.33898,661.9,"H6"
"5870",2007,19.75612,56.31647,186.426,"L6"
"5871",2007,19.69272,56.37732,353.16,"L6"
"5872",2007,19.6262,56.50932,308.65,"L6"
"5873",2007,19.58107,56.47213,364.022,"H5"
"5874",2007,19.57872,56.44508,658,"H4"
"5875",2007,19.5815,56.44063,1024.3,"H4"
"5876",2007,19.60002,56.432,32.169,"L4"
"5877",2007,19.60597,56.4297,513.831,"L4"
"5878",2007,19.60557,56.42852,287.487,"L4"
"5879",2007,19.60358,56.42743,759.777,"L4"
"5880",2007,19.60187,56.42582,68.039,"L4"
"5881",2007,19.60463,56.42745,94.018,"L4"
"5882",2007,19.60792,56.43172,210.578,"L4"
"5883",2007,19.61665,56.42307,3.601,"L4"
"5884",2007,19.59957,56.43208,275.764,"L4"
"5885",2007,19.64468,56.44043,73.647,"L/LL4"
"5886",2007,19.74033,56.30298,217.741,"H3.7-5"
"5887",2007,19.74078,56.30678,334.313,"H6"
"5888",2007,19.74997,56.30958,100.614,"L4"
"5889",2007,19.75672,56.29053,48.336,"L5"
"5890",2007,19.74113,56.30922,417.209,"H5"
"5891",2007,19.7606,56.30812,88.132,"H6"
"5892",2007,19.7378,56.32143,264.74,"H6"
"5893",2007,19.73183,56.32925,6442,"L6"
"5894",2007,19.7675,56.33492,3092.14,"H4"
"5895",2007,19.73252,56.34167,138.824,"H6"
"5896",2007,19.754,56.34238,204.214,"H6"
"5897",2007,19.77063,56.35233,3308.7,"L6"
"5898",2007,19.77558,56.35355,106.089,"L6"
"5899",2007,19.7858,56.35675,83.618,"H5"
"5900",2007,19.86423,56.37512,85.999,"L4"
"5901",2007,19.88373,56.33652,30.568,"L6"
"5902",2007,19.81037,56.4533,9.049,"H6"
"5903",2007,19.80973,56.4547,24.937,"H5"
"5904",2007,19.8144,56.47422,1064.1,"L6"
"5905",2007,19.82223,56.44185,5.263,"L6"
"5906",2007,19.83892,56.43922,267.943,"L4"
"5907",2007,19.84388,56.4504,8.973,"L6"
"5908",2007,19.83555,56.44693,140.569,"L6"
"5909",2007,19.81938,56.44277,25.529,"L6"
"5910",2007,19.81418,56.44562,226.806,"LL3.7-6"
"5911",2007,19.84522,56.46942,125.713,"H5"
"5912",2007,19.82593,56.40448,453.3,"L6"
"5913",2007,19.87345,56.38538,493.8,"H4/5"
"5914",2007,19.79833,56.4884,180.5,"L5"
"5915",2008,19.78565,55.8535,553,"Martian (shergottite)"
"5916",2008,19.97133,56.43006,21.7,"H5"
"5917",2008,19.97133,56.43006,3.8,"Mesosiderite"
"5918",2008,19.97525,56.42839,31.9,"Mesosiderite"
"5919",2008,19.97875,56.41939,2.9,"Mesosiderite"
"5920",2008,19.97892,56.43194,5.8,"H6"
"5921",2008,19.97778,56.42361,40.5,"Mesosiderite"
"5922",2008,19.97531,56.42192,15.8,"Mesosiderite"
"5923",2008,19.97567,56.418,5.9,"H6"
